name,datetime,Month,Day ,Year,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,conditions,conditions contd
Toronto,9/01/11,9,1,2011,23.8,19.8,21.5,23.8,19.8,21.5,Rain,
Toronto,9/02/11,9,2,2011,27.2,19,22.5,30,19,22.7,Rain,
Toronto,9/03/11,9,3,2011,30.6,21.6,25,35.2,21.6,26,Rain,
Toronto,9/04/11,9,4,2011,25.6,19.2,23.3,25.6,19.2,23.3,Rain, Partially cloudy
Toronto,9/05/11,9,5,2011,19.2,14.2,16.5,19.2,14.2,16.5,Rain, Partially cloudy
Toronto,9/06/11,9,6,2011,18.8,12,15.3,18.8,12,15.3,Clear,
Toronto,9/07/11,9,7,2011,19,15.2,17.2,19,15.2,17.2,Partially cloudy,
Toronto,9/08/11,9,8,2011,20.8,16.8,18.5,20.8,16.8,18.5,Partially cloudy,
Toronto,9/09/11,9,9,2011,24.6,17,20.3,24.6,17,20.3,Clear,
Toronto,9/10/11,9,10,2011,22.6,17,20.2,22.6,17,20.2,Clear,
Toronto,9/11/11,9,11,2011,24.4,15.8,19.8,24.4,15.8,19.7,Clear,
Toronto,9/12/11,9,12,2011,26.6,18.8,21.8,26.6,18.8,21.8,Clear,
Toronto,9/13/11,9,13,2011,26.8,15,21.5,27.9,15,21.6,Clear,
Toronto,9/14/11,9,14,2011,21.4,11.2,15.9,21.4,11.2,15.9,Clear,
Toronto,9/15/11,9,15,2011,16,9.8,12.3,16,8,12.2,Rain,
Toronto,9/16/11,9,16,2011,16.1,7.2,12,16.1,4.3,11.3,Clear,
Toronto,9/17/11,9,17,2011,16.9,10.2,13.2,16.9,10.2,13.2,Clear,
Toronto,9/18/11,9,18,2011,18.8,11.2,15.2,18.8,11.2,15.2,Clear,
Toronto,9/19/11,9,19,2011,18,15,16.3,18,15,16.3,Rain,
Toronto,9/20/11,9,20,2011,20.8,13.2,17.4,20.8,13.2,17.4,Rain,
Toronto,9/21/11,9,21,2011,21.6,15.6,18,21.6,15.6,18,Rain, Partially cloudy
Toronto,9/22/11,9,22,2011,23,17,19.7,23,17,19.7,Rain,
Toronto,9/23/11,9,23,2011,19,16.3,17.8,19,16.3,17.8,Rain, Partially cloudy
Toronto,9/24/11,9,24,2011,20.6,13,16.8,20.6,13,16.8,Rain,
Toronto,9/25/11,9,25,2011,21.8,16,19.1,21.8,16,19,Clear,
Toronto,9/26/11,9,26,2011,22.6,18.6,20.4,22.6,18.6,20.4,Clear,
Toronto,9/27/11,9,27,2011,21.8,18.8,20.4,21.8,18.8,20.4,Partially cloudy,
Toronto,9/28/11,9,28,2011,21.4,16,18.6,21.4,16,18.5,Rain, Partially cloudy
Toronto,9/29/11,9,29,2011,18.2,15,16.6,18.2,15,16.6,Rain, Partially cloudy
Toronto,9/30/11,9,30,2011,17,10,14.2,17,10,14.2,Rain, Partially cloudy
Toronto,10/01/11,10,1,2011,12,7.6,9.6,12,3.7,7.7,Clear,
Toronto,10/02/11,10,2,2011,10.2,5.1,7.5,10.2,0.9,4.8,Rain, Partially cloudy
Toronto,10/03/11,10,3,2011,14.2,10,12.4,14.2,10,12.4,Rain, Partially cloudy
Toronto,10/04/11,10,4,2011,20,12.9,15.5,20,12.9,15.5,Rain,
Toronto,10/05/11,10,5,2011,19.4,9.1,13.5,19.4,7.5,13.3,Clear,
Toronto,10/06/11,10,6,2011,17,8,13,17,8,12.9,Clear,
Toronto,10/07/11,10,7,2011,20.8,10,15.5,20.8,10,15.5,Clear,
Toronto,10/08/11,10,8,2011,23.6,11.8,17.3,23.6,11.8,17.3,Clear,
Toronto,10/09/11,10,9,2011,24.6,13.6,18.6,24.6,13.6,18.6,Rain,
Toronto,10/10/11,10,10,2011,24.1,14,19,24.1,14,19,Clear,
Toronto,10/11/11,10,11,2011,20.2,14.8,17.8,20.2,14.8,17.8,Rain,
Toronto,10/12/11,10,12,2011,18.8,14,16.8,18.8,14,16.8,Rain, Partially cloudy
Toronto,10/13/11,10,13,2011,18.5,14,16.4,18.5,14,16.4,Rain, Partially cloudy
Toronto,10/14/11,10,14,2011,18,12.2,16.3,18,12.2,16.3,Rain, Partially cloudy
Toronto,10/15/11,10,15,2011,12,9.8,10.7,12,6.1,10.5,Rain, Partially cloudy
Toronto,10/16/11,10,16,2011,12.6,8.8,10.7,12.6,5.5,9.8,Partially cloudy,
Toronto,10/17/11,10,17,2011,12.8,7.8,10.5,12.8,4.5,9.2,Clear,
Toronto,10/18/11,10,18,2011,13.6,8.3,11,13.6,5.9,10.2,Partially cloudy,
Toronto,10/19/11,10,19,2011,12.8,9.2,11,12.8,5.3,10.5,Rain, Partially cloudy
Toronto,10/20/11,10,20,2011,11.8,8.8,10.5,11.8,5.6,10.1,Rain, Partially cloudy
Toronto,10/21/11,10,21,2011,10.8,8,9.3,10.8,5.2,7.7,Rain, Partially cloudy
Toronto,10/22/11,10,22,2011,11,7.8,9,11,5.1,7.4,Partially cloudy,
Toronto,10/23/11,10,23,2011,13.3,5.2,9.1,13.3,3.1,8.6,Clear,
Toronto,10/24/11,10,24,2011,15.2,9,11.8,15.2,7,11.7,Rain,
Toronto,10/25/11,10,25,2011,11.6,5.8,8.3,11.6,2.4,6.5,Rain,
Toronto,10/26/11,10,26,2011,8,5,6.6,4.5,1.5,2.9,Rain, Partially cloudy
Toronto,10/27/11,10,27,2011,5,2.2,4.2,5,-0.8,1.2,Rain, Partially cloudy
Toronto,10/28/11,10,28,2011,8.4,0.8,5.1,6.8,-1.6,3.5,Rain,
Toronto,10/29/11,10,29,2011,8.8,4,6.9,7.1,1.3,4.9,Clear,
Toronto,10/30/11,10,30,2011,9.2,1.3,5.7,7.3,0.5,3.9,Clear,
Toronto,10/31/11,10,31,2011,9.8,6.6,8,8.9,4,6.1,Rain,
Toronto,11/01/11,11,1,2011,11.8,6.6,9.3,11.8,5.5,8.7,Clear,
Toronto,11/02/11,11,2,2011,15.2,7.6,11.3,15.2,7.6,11.2,Clear,
Toronto,11/03/11,11,3,2011,12,6.2,10,12,3.3,9.1,Partially cloudy,
Toronto,11/04/11,11,4,2011,10,2.3,5.9,10,-1,3.2,Clear,
Toronto,11/05/11,11,5,2011,7.8,2,5.2,5.3,-1.9,2,Rain,
Toronto,11/06/11,11,6,2011,12.9,4.6,9,12.9,4.6,8.8,Rain,
Toronto,11/07/11,11,7,2011,16.1,9.8,12.5,16.1,8,12.3,Clear,
Toronto,11/08/11,11,8,2011,12.6,10.8,11.6,12.6,10.8,11.6,Rain, Partially cloudy
Toronto,11/09/11,11,9,2011,13.8,10,11.9,13.8,10,11.9,Rain, Partially cloudy
Toronto,11/10/11,11,10,2011,10.8,4,7.2,10.8,0.3,3.6,Rain,
Toronto,11/11/11,11,11,2011,6.8,2,4.2,2.9,-3,-0.3,Clear,
Toronto,11/12/11,11,12,2011,12.8,5,8.6,12.8,0.1,6.5,Clear,
Toronto,11/13/11,11,13,2011,14.4,9.4,12,14.4,8.1,11.7,Partially cloudy,
Toronto,11/14/11,11,14,2011,14.6,9.6,12.5,14.6,9.2,12.4,Rain, Partially cloudy
Toronto,11/15/11,11,15,2011,12.2,7.7,9.4,12.2,5.6,8.4,Rain,
Toronto,11/16/11,11,16,2011,11.8,4,8.8,11.8,-0.2,7.1,Partially cloudy,
Toronto,11/17/11,11,17,2011,5,0,2.5,0.8,-6.6,-2.8,Rain,
Toronto,11/18/11,11,18,2011,7,0,3.4,2.2,-6.3,-1.9,Clear,
Toronto,11/19/11,11,19,2011,10.8,6,8.6,10.8,1.9,6.2,Clear,
Toronto,11/20/11,11,20,2011,14.4,3,9.3,14.4,-0.7,7.7,Partially cloudy,
Toronto,11/21/11,11,21,2011,3,-1,1.3,0.4,-5.2,-2,Partially cloudy,
Toronto,11/22/11,11,22,2011,2.1,-0.8,0.9,-2.4,-6.7,-5.1,Rain,
Toronto,11/23/11,11,23,2011,8.2,1.8,4.5,6.5,-4,1.1,Rain,
Toronto,11/24/11,11,24,2011,7.9,1.8,4.8,4.1,-3.1,0.8,Clear,
Toronto,11/25/11,11,25,2011,12.6,6.7,9.9,12.6,2.9,8.3,Clear,
Toronto,11/26/11,11,26,2011,11.8,8.6,10.4,11.8,7.5,10.1,Partially cloudy,
Toronto,11/27/11,11,27,2011,12.2,8,11.1,12.2,4.8,10.8,Rain, Partially cloudy
Toronto,11/28/11,11,28,2011,7,4,6,6.8,1.1,3.6,Rain, Partially cloudy
Toronto,11/29/11,11,29,2011,6.2,5,5.7,4.1,1.1,2.5,Rain, Partially cloudy
Toronto,11/30/11,11,30,2011,4.3,0.2,2.7,2,-5.3,-1.5,Rain, Partially cloudy
Toronto,12/01/11,12,1,2011,7,0.4,3.8,5,-3.1,0.8,Rain,
Toronto,12/02/11,12,2,2011,4,0.8,2.6,1.2,-2,-0.4,Rain,
Toronto,12/03/11,12,3,2011,6.9,0.7,4.4,6.8,-3.5,1.6,Clear,
Toronto,12/04/11,12,4,2011,9.6,6.6,8.3,8.4,4.1,6.3,Rain, Partially cloudy
Toronto,12/05/11,12,5,2011,8.8,1.2,6.5,8.8,-2.8,4.4,Rain, Partially cloudy
Toronto,12/06/11,12,6,2011,3.3,1.2,2.5,1.8,-2.5,-0.9,Rain, Partially cloudy
Toronto,12/07/11,12,7,2011,2,0,1.2,1.2,-5.5,-2.2,Partially cloudy,
Toronto,12/08/11,12,8,2011,4,0.2,2.1,-1.6,-5.5,-3.7,Clear,
Toronto,12/09/11,12,9,2011,3.1,-2,1.1,-1.7,-8.3,-4.1,Rain, Partially cloudy
Toronto,12/10/11,12,10,2011,-1,-4.8,-3.2,-7.7,-12.4,-9.8,Clear,
Toronto,12/11/11,12,11,2011,4,-3,0.2,-1.3,-10.6,-6,Rain,
Toronto,12/12/11,12,12,2011,6,0.8,3.1,2.3,-4.7,-1.3,Clear,
Toronto,12/13/11,12,13,2011,6.8,1,4.1,6.8,-3.6,1.7,Partially cloudy,
Toronto,12/14/11,12,14,2011,6.8,3.6,5.4,5,1.8,3.5,Rain, Partially cloudy
Toronto,12/15/11,12,15,2011,12.8,7,9.9,12.8,2.9,7.7,Rain, Partially cloudy
Toronto,12/16/11,12,16,2011,6,1.4,3.5,2.3,-3.6,-1.8,Partially cloudy,
Toronto,12/17/11,12,17,2011,0.8,-6,-3.9,-4.3,-11.4,-9.1,Snow,
Toronto,12/18/11,12,18,2011,3,-5,-0.6,-1.5,-10.1,-5.1,Partially cloudy,
Toronto,12/19/11,12,19,2011,7,3,5.3,3.2,-3.5,0.3,Partially cloudy,
Toronto,12/20/11,12,20,2011,2,-3.2,-0.8,0,-8.1,-4.7,Snow,
Toronto,12/21/11,12,21,2011,6.6,1.8,4.5,4.8,-1.7,1.1,Rain, Partially cloudy
Toronto,12/22/11,12,22,2011,7,3,4.9,4.9,-0.6,1.9,Rain, Partially cloudy
Toronto,12/23/11,12,23,2011,3,-6.2,-2.4,0.1,-12.1,-7.8,Snow,
Toronto,12/24/11,12,24,2011,1.2,-6.2,-3.1,-3.8,-11.4,-6.7,Snow,
Toronto,12/25/11,12,25,2011,6,2.1,3.6,1.5,-4.3,-1.4,Partially cloudy,
Toronto,12/26/11,12,26,2011,4.2,2.2,3.4,1.6,-2.1,-1,Rain,
Toronto,12/27/11,12,27,2011,5,0.8,2.9,4,-4,-0.8,Rain, Partially cloudy
Toronto,12/28/11,12,28,2011,2,-9,-5.1,-2.6,-16.8,-12.6,Snow,
Toronto,12/29/11,12,29,2011,1,-10,-4.8,-4.5,-16.9,-10.2,Snow, Partially cloudy
Toronto,12/30/11,12,30,2011,1,-2,-0.6,-5.4,-9.5,-7.4,Snow, Partially cloudy
Toronto,12/31/11,12,31,2011,4.1,1,3,1,-5.6,-0.7,Rain, Partially cloudy
Toronto,1/01/12,1,1,2012,7,3,4.7,3.6,-3.6,0.7,Rain, Partially cloudy
Toronto,1/02/12,1,2,2012,2,-9,-1.6,-4.6,-17.6,-8.6,Partially cloudy,
Toronto,1/03/12,1,3,2012,-9.8,-13.8,-12.8,-16.9,-23.8,-20.7,Snow,
Toronto,1/04/12,1,4,2012,0.7,-11.8,-3.6,-5.3,-18.4,-9.9,Snow, Partially cloudy
Toronto,1/05/12,1,5,2012,3,-0.1,1,-1.2,-6.5,-4.3,Partially cloudy,
Toronto,1/06/12,1,6,2012,7.8,3,5.2,5.1,-1.2,1.6,Rain, Partially cloudy
Toronto,1/07/12,1,7,2012,8,2,5,5.6,-3.5,2,Partially cloudy,
Toronto,1/08/12,1,8,2012,2,-3,-0.4,-2.6,-8.1,-4.8,Snow,
Toronto,1/09/12,1,9,2012,5,-1,2.3,0.7,-6.5,-3.1,Rain,
Toronto,1/10/12,1,10,2012,5.2,3.2,4.3,3.8,-0.9,0.5,Partially cloudy,
Toronto,1/11/12,1,11,2012,5.7,2.8,3.6,2.4,-3.2,-0.6,Clear,
Toronto,1/12/12,1,12,2012,5.8,2,3.9,2.6,-4.4,-0.7,Rain, Partially cloudy
Toronto,1/13/12,1,13,2012,4.9,-6,-1.8,2,-13.6,-9,Snow, Partially cloudy
Toronto,1/14/12,1,14,2012,-6,-12.8,-10.5,-13.7,-21.8,-17.9,Snow,
Toronto,1/15/12,1,15,2012,-6,-14,-10.2,-8,-21.3,-14.4,Snow,
Toronto,1/16/12,1,16,2012,5,-5.2,0.1,1.1,-11.2,-4.9,Rain, Partially cloudy
Toronto,1/17/12,1,17,2012,7.8,-3,4.1,5.9,-12.1,1,Rain, Partially cloudy
Toronto,1/18/12,1,18,2012,-2.9,-7,-5,-5.2,-14.7,-11,Clear,
Toronto,1/19/12,1,19,2012,-0.8,-8,-3.4,-8.2,-17.3,-11.3,Snow, Partially cloudy
Toronto,1/20/12,1,20,2012,-5,-9.8,-7.6,-8.8,-18.1,-12.5,Snow, Partially cloudy
Toronto,1/21/12,1,21,2012,-1.8,-6.8,-4.8,-6.2,-13.1,-9.8,Snow,
Toronto,1/22/12,1,22,2012,2,-4.8,-1,-1.2,-10.4,-5.9,Snow,
Toronto,1/23/12,1,23,2012,7.8,1.9,4.4,4.9,-2.3,0.4,Rain, Partially cloudy
Toronto,1/24/12,1,24,2012,3,0,1.7,-3.4,-6.5,-4.6,Partially cloudy,
Toronto,1/25/12,1,25,2012,0,-1,-0.6,-1,-7,-4.8,Partially cloudy,
Toronto,1/26/12,1,26,2012,3,-1.2,0.9,-1,-5.2,-3.4,Rain, Partially cloudy
Toronto,1/27/12,1,27,2012,5,1,2.3,0.4,-4.5,-2.7,Rain, Partially cloudy
Toronto,1/28/12,1,28,2012,3,-2,1.2,-2.8,-9.6,-5.1,Rain,
Toronto,1/29/12,1,29,2012,2,-3,-0.7,-3,-10.3,-6.8,Snow,
Toronto,1/30/12,1,30,2012,0,-3.8,-2,-4.5,-10.6,-7.8,Snow, Partially cloudy
Toronto,1/31/12,1,31,2012,9.4,0,5.2,9,-4.3,3.6,Rain,
Toronto,2/01/12,2,1,2012,10.4,3,6.5,10.4,-0.9,3.1,Partially cloudy,
Toronto,2/02/12,2,2,2012,2.1,-1,0.3,-0.7,-4.9,-3.5,Partially cloudy,
Toronto,2/03/12,2,3,2012,4,0,2.3,1,-3.6,-1.1,Rain, Partially cloudy
Toronto,2/04/12,2,4,2012,3,-0.1,1.7,2,-3.2,-0.6,Rain, Partially cloudy
Toronto,2/05/12,2,5,2012,3,0,1.8,2,-4.4,-1.7,Partially cloudy,
Toronto,2/06/12,2,6,2012,8.6,0,3.8,5.3,-6.3,-1,Clear,
Toronto,2/07/12,2,7,2012,3,-5,0.1,0.1,-10.6,-4.4,Clear,
Toronto,2/08/12,2,8,2012,1.8,-6,-2.3,-3.5,-10.2,-6.8,Snow,
Toronto,2/09/12,2,9,2012,5,-3,0.5,0.8,-9.6,-5.5,Clear,
Toronto,2/10/12,2,10,2012,1,-1.8,-0.3,-3.1,-9.5,-6.6,Partially cloudy,
Toronto,2/11/12,2,11,2012,-2,-11.8,-9,-7.1,-21.2,-17,Snow, Partially cloudy
Toronto,2/12/12,2,12,2012,-1.9,-8,-4.7,-8.4,-16,-11.7,Snow, Partially cloudy
Toronto,2/13/12,2,13,2012,3,-4,-0.8,-2.5,-11.3,-7.2,Snow,
Toronto,2/14/12,2,14,2012,2,-0.8,0.9,-2.1,-7.2,-4.1,Rain, Partially cloudy
Toronto,2/15/12,2,15,2012,4,1,2.5,0.9,-3.4,-1.6,Rain, Partially cloudy
Toronto,2/16/12,2,16,2012,5,1.8,3.7,3.3,-1.7,0.5,Rain, Partially cloudy
Toronto,2/17/12,2,17,2012,4.2,0,2.3,0.4,-5.2,-2.4,Rain,
Toronto,2/18/12,2,18,2012,4,-1,1.3,1,-6.2,-2.5,Rain, Partially cloudy
Toronto,2/19/12,2,19,2012,0,-4,-2.4,-4,-9.6,-7.2,Clear,
Toronto,2/20/12,2,20,2012,2.8,-6.3,-1.7,-0.8,-11.3,-5.3,Snow,
Toronto,2/21/12,2,21,2012,4.1,0.6,2.4,0.6,-3.6,-1.4,Rain, Partially cloudy
Toronto,2/22/12,2,22,2012,6.8,2,4.2,2.4,-3.7,-0.6,Rain,
Toronto,2/23/12,2,23,2012,5.7,1.7,3.2,2.6,-2.4,0,Rain, Partially cloudy
Toronto,2/24/12,2,24,2012,5.5,1.2,2.9,1,-5.1,-2.7,Rain, Partially cloudy
Toronto,2/25/12,2,25,2012,1.1,-4,-0.9,-5,-10.3,-7.8,Clear,
Toronto,2/26/12,2,26,2012,1,-5,-2.1,-3.4,-10.1,-6.1,Snow,
Toronto,2/27/12,2,27,2012,9.3,0.7,3.7,4.7,-4.6,-0.5,Partially cloudy,
Toronto,2/28/12,2,28,2012,2,-1.7,0.5,1,-6.5,-3.2,Partially cloudy,
Toronto,2/29/12,2,29,2012,2.2,0.2,1.4,-1.9,-7.7,-5,Rain, Partially cloudy
Toronto,3/01/12,3,1,2012,5.2,0.7,2.8,0.6,-6.5,-2,Rain, Partially cloudy
Toronto,3/02/12,3,2,2012,6.9,2,4.1,4.3,-1.9,0.5,Rain, Partially cloudy
Toronto,3/03/12,3,3,2012,8.6,1,4.3,3.2,-5.2,-2.2,Rain, Partially cloudy
Toronto,3/04/12,3,4,2012,1,-8,-4.1,-4.9,-16.3,-10.9,Snow, Partially cloudy
Toronto,3/05/12,3,5,2012,-2.8,-12.8,-7.6,-7.6,-19.6,-14.1,Snow,
Toronto,3/06/12,3,6,2012,4,-6.8,-0.3,1.2,-11.7,-4.1,Snow,
Toronto,3/07/12,3,7,2012,14.2,3,9.8,14.2,0,8.9,Clear,
Toronto,3/08/12,3,8,2012,12.2,1,8.1,12.2,-5.3,5.6,Rain, Partially cloudy
Toronto,3/09/12,3,9,2012,3.8,-5,-0.1,-1.6,-13.3,-6.5,Snow,
Toronto,3/10/12,3,10,2012,2.1,-8,-2.9,-0.7,-14.1,-8.3,Snow,
Toronto,3/11/12,3,11,2012,14.2,2.8,8.6,14.2,-0.9,6.8,Clear,
Toronto,3/12/12,3,12,2012,12.1,6.2,8.8,12.1,5.8,7.9,Rain,
Toronto,3/13/12,3,13,2012,17.6,8,12.6,17.6,5.3,12.3,Rain,
Toronto,3/14/12,3,14,2012,14.6,3.8,9.5,14.6,0.7,8.5,Clear,
Toronto,3/15/12,3,15,2012,14.5,5.8,9.4,14.5,0.5,7.2,Rain,
Toronto,3/16/12,3,16,2012,17.8,7.6,12.5,17.8,5.3,11.7,Rain,
Toronto,3/17/12,3,17,2012,12.8,5,7.6,12.8,0.3,4.5,Rain,
Toronto,3/18/12,3,18,2012,17.2,6.7,10.8,17.2,5.9,10.6,Rain,
Toronto,3/19/12,3,19,2012,20.8,10.4,14.5,20.8,10.4,14.5,Clear,
Toronto,3/20/12,3,20,2012,18.5,10.2,13.4,18.5,10.2,13.4,Clear,
Toronto,3/21/12,3,21,2012,20.8,8.1,14.9,20.8,7.6,14.9,Rain,
Toronto,3/22/12,3,22,2012,23.2,11.2,17.4,23.2,11.2,17.4,Clear,
Toronto,3/23/12,3,23,2012,17,12.8,14.9,17,12.8,14.9,Rain, Partially cloudy
Toronto,3/24/12,3,24,2012,13.2,6.8,9.8,13.2,1.9,7.7,Rain, Partially cloudy
Toronto,3/25/12,3,25,2012,16.2,7.8,11.1,16.2,4.4,10.1,Rain,
Toronto,3/26/12,3,26,2012,6,-1.2,2,1.7,-7.3,-3,Clear,
Toronto,3/27/12,3,27,2012,3.8,-3,0.7,1,-8,-3.4,Rain,
Toronto,3/28/12,3,28,2012,19.8,3.8,10.5,19.8,1.9,9.2,Rain, Partially cloudy
Toronto,3/29/12,3,29,2012,6,2,4.1,1.6,-1.9,0,Partially cloudy,
Toronto,3/30/12,3,30,2012,4,-0.8,2,0,-4.7,-2.9,Rain,
Toronto,3/31/12,3,31,2012,6.8,0.8,3.6,4.4,-5.5,-0.1,Rain,
Toronto,4/01/12,4,1,2012,6.1,4,4.8,4.3,-0.4,2.5,Rain, Partially cloudy
Toronto,4/02/12,4,2,2012,13,2,7.2,13,-1.9,4.9,Rain,
Toronto,4/03/12,4,3,2012,10.6,3.2,7.1,10.6,-0.1,5.6,Rain,
Toronto,4/04/12,4,4,2012,12,4.2,8.4,12,0.8,6.7,Clear,
Toronto,4/05/12,4,5,2012,8.4,2,5,6.3,-2.2,1.7,Clear,
Toronto,4/06/12,4,6,2012,12,2,6.7,12,-2.9,4.3,Rain,
Toronto,4/07/12,4,7,2012,14.4,4,9.5,14.4,0.3,8.1,Clear,
Toronto,4/08/12,4,8,2012,13.8,5.2,9.2,13.8,1.3,7.7,Clear,
Toronto,4/09/12,4,9,2012,13.1,4,8.5,13.1,-2.1,5.9,Clear,
Toronto,4/10/12,4,10,2012,9,3.2,6.1,5,-0.8,1.9,Partially cloudy,
Toronto,4/11/12,4,11,2012,11,3,6.6,11,-0.4,4,Rain,
Toronto,4/12/12,4,12,2012,11.6,3.2,7.8,11.6,-0.7,6,Clear,
Toronto,4/13/12,4,13,2012,14,3.8,8.8,14,0.1,7.6,Rain,
Toronto,4/14/12,4,14,2012,13.6,6.4,10.2,13.6,6.4,10,Rain, Partially cloudy
Toronto,4/15/12,4,15,2012,17.2,10.1,12.9,17.2,10.1,12.9,Rain, Partially cloudy
Toronto,4/16/12,4,16,2012,24,13.4,18.1,24,13.4,18.1,Clear,
Toronto,4/17/12,4,17,2012,12,3,8.5,12,-1.2,6.2,Clear,
Toronto,4/18/12,4,18,2012,8.6,1,4.5,6,-2.7,1.5,Rain,
Toronto,4/19/12,4,19,2012,19.6,5.8,12.6,19.6,2.8,11.7,Rain,
Toronto,4/20/12,4,20,2012,17.5,11,13.3,17.5,11,13.3,Partially cloudy,
Toronto,4/21/12,4,21,2012,8.8,4.2,6.3,6.8,0.5,3.5,Rain, Partially cloudy
Toronto,4/22/12,4,22,2012,8.8,4.2,6.5,6.7,0.3,3.6,Partially cloudy,
Toronto,4/23/12,4,23,2012,9,3,5.5,6.1,-2.3,1.3,Rain, Partially cloudy
Toronto,4/24/12,4,24,2012,7,2,4.7,2.9,-3.4,0,Rain, Partially cloudy
Toronto,4/25/12,4,25,2012,13.4,3.2,8.5,13.4,-1.2,6.8,Rain,
Toronto,4/26/12,4,26,2012,9.8,5,8,8.1,-0.2,5.2,Rain, Partially cloudy
Toronto,4/27/12,4,27,2012,9,1,4.5,5.5,-4.5,0.3,Clear,
Toronto,4/28/12,4,28,2012,7.8,0,5,7.2,-3.6,2.5,Rain,
Toronto,4/29/12,4,29,2012,14.2,0.2,8.2,14.2,-3.3,6.8,Rain,
Toronto,4/30/12,4,30,2012,8.6,5.6,6.9,6.6,1.1,3.7,Rain,
Toronto,5/01/12,5,1,2012,13.6,6,10.1,13.6,2.3,9.4,Rain, Partially cloudy
Toronto,5/02/12,5,2,2012,14.6,8,11.3,14.6,5.1,10.5,Rain,
Toronto,5/03/12,5,3,2012,18.8,9.6,14.2,18.8,9.6,14.2,Rain,
Toronto,5/04/12,5,4,2012,22.4,11.6,17.6,22.4,11.6,17.6,Rain,
Toronto,5/05/12,5,5,2012,15,10,12.2,15,10,12.2,Clear,
Toronto,5/06/12,5,6,2012,16.8,8.6,13.7,16.8,8.6,13.7,Rain,
Toronto,5/07/12,5,7,2012,15,12.2,13.8,15,12.2,13.8,Partially cloudy,
Toronto,5/08/12,5,8,2012,17.6,11.4,14.8,17.6,11.4,14.8,Rain, Partially cloudy
Toronto,5/09/12,5,9,2012,18.6,10,13.4,18.6,10,13.4,Rain, Partially cloudy
Toronto,5/10/12,5,10,2012,16,8.2,12.1,16,6.6,11.6,Clear,
Toronto,5/11/12,5,11,2012,21,8,15.1,21,6.4,14.7,Rain,
Toronto,5/12/12,5,12,2012,24.6,11.6,18,24.6,11.6,18,Clear,
Toronto,5/13/12,5,13,2012,18.6,13,15.7,18.6,13,15.7,Clear,
Toronto,5/14/12,5,14,2012,21,12.6,16.1,21,12.6,16,Clear,
Toronto,5/15/12,5,15,2012,23.8,11.6,17.7,23.8,11.6,17.7,Clear,
Toronto,5/16/12,5,16,2012,17,10,14.6,17,10,14.6,Rain,
Toronto,5/17/12,5,17,2012,15.6,6,11.9,15.6,3.1,11.2,Clear,
Toronto,5/18/12,5,18,2012,18.4,9.8,14.4,18.4,8.3,14.3,Rain,
Toronto,5/19/12,5,19,2012,25.5,11.6,18.5,25.5,11.6,18.5,Rain,
Toronto,5/20/12,5,20,2012,25,14.6,20.8,25,14.6,20.8,Clear,
Toronto,5/21/12,5,21,2012,24.2,16.6,20.7,24.2,16.6,20.7,Clear,
Toronto,5/22/12,5,22,2012,24,15.2,19.3,24,15.2,19.3,Clear,
Toronto,5/23/12,5,23,2012,22.4,16.9,19.2,22.4,16.9,19.2,Rain,
Toronto,5/24/12,5,24,2012,24.6,17.6,21.4,24.6,17.6,21.4,Clear,
Toronto,5/25/12,5,25,2012,29,19.8,24.1,30.3,19.8,24.5,Clear,
Toronto,5/26/12,5,26,2012,25.6,19,22.1,25.6,19,22.1,Clear,
Toronto,5/27/12,5,27,2012,23.2,18,19.6,23.2,18,19.6,Partially cloudy,
Toronto,5/28/12,5,28,2012,27.9,16.8,22.3,29.7,16.8,22.7,Clear,
Toronto,5/29/12,5,29,2012,27.3,21.4,24.6,29.1,21.4,24.8,Clear,
Toronto,5/30/12,5,30,2012,21.8,16,19.4,21.8,16,19.3,Clear,
Toronto,5/31/12,5,31,2012,18,10,14.9,18,10,14.9,Clear,
Toronto,6/01/12,6,1,2012,16,12.2,13.8,16,12.2,13.8,Rain, Partially cloudy
Toronto,6/02/12,6,2,2012,15.8,12,14.1,15.8,12,14.1,Rain, Partially cloudy
Toronto,6/03/12,6,3,2012,18.6,13,15.5,18.6,13,15.5,Rain, Partially cloudy
Toronto,6/04/12,6,4,2012,16.6,11,13.8,16.6,11,13.8,Rain, Partially cloudy
Toronto,6/05/12,6,5,2012,19.4,11.4,15.7,19.4,11.4,15.7,Clear,
Toronto,6/06/12,6,6,2012,23.4,14.2,18.1,23.4,14.2,18.1,Rain, Partially cloudy
Toronto,6/07/12,6,7,2012,24,13,18.8,24,13,18.8,Rain,
Toronto,6/08/12,6,8,2012,27.8,15.2,22.2,27.6,15.2,22.2,Rain,
Toronto,6/09/12,6,9,2012,22.6,17.6,20.3,22.6,17.6,20.3,Rain, Partially cloudy
Toronto,6/10/12,6,10,2012,28.9,16.6,22.3,29.3,16.6,22.3,Rain,
Toronto,6/11/12,6,11,2012,27.4,19.8,22.6,28.3,19.8,22.7,Rain,
Toronto,6/12/12,6,12,2012,27.2,17,21.5,29.7,17,21.6,Rain,
Toronto,6/13/12,6,13,2012,20.8,11,16.1,20.8,11,16.1,Clear,
Toronto,6/14/12,6,14,2012,21.6,14.2,18.1,21.6,14.2,18.1,Rain,
Toronto,6/15/12,6,15,2012,25,16.8,20.3,25,16.8,20.3,Clear,
